target,num_characters,num_words,text
0,79,19,not tonight mate catch up on some sleep thi is my new number by the way
0,26,13,s lt gt
0,82,19,call him and say you not come today ok and tell them not to fool me like thi ok
1,161,29,from next month get upto 50 more call 4 ur standard network charg 2 activ call 9061100010 c 1st4term pobox84 m26 3uz cost min mobcudb more
0,80,18,you busi or can i come by at some point and figur out what we do tomorrow
0,39,10,ok take ur time n enjoy ur dinner
0,51,12,wen did you get so spiritu and deep that great
0,66,15,o turn out i had stereo love on mi phone under the unknown album
0,14,4,yup next stop
0,46,14,dude u knw also telugu tht gud k gud nyt
0,45,12,re your call you did see my facebook huh
0,58,16,ye i trust u to buy new stuff asap so i can tri it out
0,88,22,no dice art class 6 thru 9 thank though ani idea what time i should come tomorrow
0,110,27,i tot u outsid co darren say u come shop of cours we nice wat we ju went sim lim look at mp3 player
1,158,35,u have won a nokia 6230 plu a free digit camera thi is what u get when u win our free auction to take part send nokia to 83383 now 16
0,21,7,hui xin is in da lib
0,26,6,aight that work thank
0,33,8,yay ca wait to parti togeth
0,101,29,hello yeah i just got out of the bath and need to do my hair so i come up when i done yeah
0,25,7,ye i thought so thank
0,25,7,how much u tri to get
0,12,5,ok c ü then
0,166,41,you should know now so how anthoni are you bring money i school fee to pay and rent and stuff like that that whi i need your help a friend in need
0,44,10,umma my life and vava umma love you lot dear
0,33,11,well i will watch shrek in 3d b
0,68,15,and you will expect you whenev you text hope all goe well tomo
0,77,15,no go no open for that room after thanksgiv without an upcharg
1,144,32,custom loyalti offer the new nokia6650 mobil from onli at txtauction txt word start to no 81151 get your now 4t ctxt tc
0,65,17,wait do you know if wesley in town i bet she doe hella drug
0,32,9,aight fuck it i get it later
0,80,16,our prasanth ettan mother pass away last night just pray for her and famili
0,40,10,i realli sorri i lit your hair on fire
0,180,42,i got it befor the new year co yetund said she want to surpris you with it but when i didnt see money i return it mid januari befor the lt gt day return period end
0,65,17,u studi in sch or go home anyway i b go 2 sch later
0,142,34,hi im have the most relax time ever we have to get up at 7am everi day wa the parti good the other night i get home tomorrow at 5ish
0,29,9,i am late i will be there at
0,34,4,raviyog peripher bhayandar east
0,24,6,when should i come over
0,53,13,it ha issu right now ill fix for her by tomorrow
1,114,21,tddnewslett more game from thedailydraw dear helen dozen of free game with great prizeswith
0,139,31,hope ur head doe hurt 2 much am plough my way through a pile of iron stay in with a chinki tonight come round if you like
0,35,7,also tell him i said happi birthday
0,150,33,thi is hope you enjoy your game yesterday sorri i not been in touch but pl know that you are fondli bein thot off have a great week abiola
0,29,6,is your busi now
0,257,54,she left it veri vagu she just said she would inform the person in account about the delay rent and that i should discuss with the hous agenc about my rent anoth place but check onlin now and all place around usc are lt gt and up
1,158,30,thank for your subscript to rington uk your mobil will be charg pleas confirm by repli ye or no if you repli no you will not be charg
0,77,21,huh so slow i tot u reach long ago liao u 2 more day onli i 4 more leh
0,52,10,okay same with me well thank for the clarif
0,139,39,ya i referin to mei ex wat no ah waitin 4 u to treat somebodi shld b rich liao so gd den u dun have to work frm tmr onward
0,142,31,oop i wa in the shower when u call hey a park garag collaps at univers hospit see i not crazi stuff like that doe happen
0,66,21,i want to sent lt gt mesag today that sorri if i hurt
0,25,6,i know you mood off today
0,379,91,and that is the problem you walk around in julianaland oblivi to what is go on around you i say the same thing constantli and they go in one ear and out the other while you go off do whatev you want to do it not that you do know whi i upset it that you do listen when i tell you what is go to upset me then you want to be surpris when i mad
0,67,15,sian aft meet supervisor got work 2 do liao u work now
0,23,5,happi new year melodi
0,27,8,i on da bu go home
0,22,6,playin space poker u
0,111,29,tick tick tick where are you i could die of loneli you know pout stomp feet i need you
0,157,39,thanx yup we come back on sun finish dinner go back 2 hotel now time fli we tog 4 exactli a mth today hope we haf mani more mth to come
0,41,9,are you avail for soire on june 3rd
0,82,22,hai dear friend thi is my new amp present number by rajitha raj ranju
0,36,12,it should take about lt gt min
0,57,14,i am in tirupur da onc you start from offic call me
0,72,17,in fact when do you leav i think addi goe back to school tue or wed
0,51,12,which is weird becaus i know i had it at one point
0,35,8,i told that am come on wednesday
0,31,6,also maaaan are you miss out
0,42,10,lol have you made plan for new year
0,135,33,dont give a monkey wot they think and i certainli do mind ani friend of mine all that just do sleep wiv that wud be annoyin
0,88,23,aft i finish my lunch then i go str down lor ard 3 smth lor u finish ur lunch alreadi
0,237,54,thi is wish you a great day moji told me about your offer and as alway i wa speechless you offer so easili to go to great length on my behalf and it stun my exam is next friday after that i will keep in touch more sorri
0,31,6,i will reach befor ten morn
0,74,16,sorri sent blank msg again yup but tri 2 do some seriou studi now
1,41,7,filthi stori and girl wait for your
0,25,11,no probabl lt gt
0,64,18,i thk 530 lor but dunno can get ticket a not wat u do now
0,25,8,ok no prob take ur time
0,33,9,4 taco 1 raja burrito right
0,26,7,i am go to bed now prin
1,143,36,no 1 nokia tone 4 ur mob everi week just txt nok to 87021 1st tone free so get txtin now and tell ur friend 16 repli hl 4info
0,55,11,ugh hope the asu ppl dont randomli do a reformat
0,22,6,yo im right by yo work
0,30,9,well i go to be an aunti
0,45,13,prabha i soryda reali frm heart i sori
0,77,18,forgot to tell ü smth can ü like number the section so that it clearer
0,31,7,yeah probabl here for a while
0,126,35,i will reach offic around lt decim gt amp my mobil have problem you can get my voic so call you asa i free
0,45,10,did you get hep b immunis in nigeria
0,51,13,i alway look for an excus to be in the citi
1,160,31,mobi pub a high street prize if u know who the new duchess of cornwal will be txt her first name to stop 008704050406 sp arrow
0,39,9,friend that u can stay on fb chat with
0,142,32,ey calm downon theacus itxt u co iwana know wotu r doin at haventcn u in age ring me if ur up4 neth j xxx
0,136,37,your opinion about me over jada kusruthi lovabl silent spl charact not matur stylish simpl pl repli
0,18,5,annoy is it
0,80,21,no wonder co i dun rem see a silver car but i thk i saw a black one
0,63,16,come to my home for one last time i wont do anyth trust me
0,30,9,aight we head out in a few
0,49,12,but i juz rememb i got ta bath my dog today
0,36,9,no thank you you been wonder
0,67,20,i got arrest for possess at i shit you not lt time gt pm
1,119,27,download as mani rington as u like no restrict 1000 2 choos u can even send 2 yr buddi txt sir to 80082
1,124,27,hi the sexychat girl are wait for you to text them text now for a great night chat send stop to stop thi servic
0,156,27,today is accept day u accept me as brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rpli mean enemi
0,39,11,ok go to sleep hope i can meet her
0,159,36,how are you babe hope your do i had a shit night sleep i fell asleep at knacker and dread work tonight what are thou upto tonight x
0,111,31,dunno i juz askin co i got a card got 20 off 4 a salon call hair sens so i tot it da one ü cut ur hair
0,42,12,oh icic k lor den meet other day
0,106,19,the monthli amount is not that terribl and you will not pay anyth till 6month after finish school
1,160,33,great new offer doubl min doubl txt on best orang tariff and get latest camera phone 4 free call mobileupd8 free on 08000839402 now or 2stoptxt t cs
1,156,32,bore of speed date tri speedchat txt speedchat to 80155 if you do like em txt swap and get a new chatter chat80155 pobox36504w45wq rcd 16
0,13,4,we done
0,31,8,wat would u like 4 ur birthday
0,40,12,do i i thought i put it back in the box
0,31,8,get readi to moan and scream
0,67,18,i stuck in da middl of da row on da right hand side of da lt
0,108,24,hi darlin ive just got back and i had a realli nice night and thank so much for the lift see u tomorrow xxx
0,87,23,doe g have class earli tomorrow and thu should be tri to smoke at lt gt
0,152,32,messag some text miss sender name miss number miss sent date miss miss u a lot that y everyth is miss sent via
0,47,12,dude im no longer a pisc im an aquariu now
0,54,12,thankyou so much for the call i appreci your care
0,92,21,just got some ga money ani chanc you and the gang want to go on a grand natur adventur
