,target,num_characters,num_words,text
4583,0,237,53,you alreadi got a flaki parent suppos to be the child job to support the parent not until they the ride age anyway i suppos to be there to support you and now i hurt you unintent but hurt nonetheless
4584,0,134,30,we took hooch for a walk toaday and i fell over splat graze my knee and everyth should have stay at home see you tomorrow
4585,0,33,8,just drop em off omw back now
4586,0,80,18,sit in mu wait for everyon to get out of my suit so i can take a shower
4587,0,45,12,re your call you did see my facebook huh
4588,0,48,9,g say you never answer your text
4589,0,148,41,it so common hearin how r u wat r u do how wa ur day so let me ask u someth differ did u smile today if not do it now gud evng
4590,0,38,9,oh yah we never cancel leh haha
4591,0,49,11,we can go 4 e normal pilat after our intro
4592,0,38,11,ok let u noe when i leav my hous
4593,0,48,11,oh ye whi is it like tortur watch england
4594,0,22,9,wan na do some art d
4595,0,96,21,just hope that wasn t too piss up to rememb and ha gone off to hi sister or someth
4596,1,124,27,hi the sexychat girl are wait for you to text them text now for a great night chat send stop to stop thi servic
4597,0,149,40,good morn my boytoy how those yummi lip where my sexi bun now what do you do do you think of me do you crave me do you need me
4598,0,37,11,match lt gt for 2
4599,0,22,6,onc free call me sir
4600,0,33,9,hey do you want anyth to buy
4601,0,83,20,hey babe how it go did you ever figur out where your go for new year
4602,0,24,7,k congratul
4603,0,38,9,g want to know where the fuck you are
4604,0,129,27,no it wa cancel yeah babi well that sound import so i understand my darlin give me a ring later on thi fone love kate x
4605,0,85,26,tomarrow i want to got to court at lt decim gt so you come to bu stand at 9
4606,0,45,14,ü go home liao ask dad to pick me up at 6
4607,0,87,19,omg you can make a wed chapel in frontiervil whi do they get all the good stuff
4608,0,106,27,i eatin now lor but goin back to work soon e mountain deer show huh i watch b4 liao veri nice
4609,0,95,15,check have mail varma and kept copi to you regard allah
4610,0,86,20,wrong phone thi phone i answer thi one but assum the other is peopl i do well
4611,0,107,25,anyway i do think i can secur anyth up here lem me know if you want me to drive down south and chill
4612,0,40,9,i alreadi back home so no probabl not
4613,1,137,32,hi thi is ami we will be send you a free phone number in a coupl of day which will give you an access to all the adult parti
4614,0,33,9,i am in bu on the way to calicut
4615,0,146,33,hi it me you are probabl have too much fun to get thi messag but i thought id txt u co im bore and jame ha been fart at me all night
4616,0,136,32,hi babi im sat on the bloodi bu at the mo and i wont be home until about wan na do somethin later call me later ortxt back jess xx
4617,1,140,27,welcom to select an o2 servic with ad benefit you can now call our special train advisor free from your mobil by diall 402
4618,0,100,24,i lost 4 pound sinc my doc visit last week woot woot now i gon na celebr by stuf my face
4619,0,64,17,u come back 4 dinner rite dad ask me so i re confirm wif u
4620,0,73,19,do my master when will you buy a bb co i have for sale and how bf
4621,0,146,38,ahhhh just woken up had a bad dream about u tho so i dont like u right now i didnt know anyth about comedi night but i guess im up for it
4622,0,39,12,i vivek i got call from your number
4623,0,32,9,whi did u call on your lunch
4624,0,65,18,what i mean wa i left too earli to check co i work a
4625,0,41,18,i want lt gt rs da do you have it
4626,0,34,8,i want to see your pretti pussi
4627,1,153,27,dear voucher holder have your next meal on us use the follow link on your pc 2 enjoy a 2 4 1 dine experiencehttp
4628,0,66,17,a few peopl are at the game i at the mall with iouri and kaila
4629,1,159,32,urgent we are tri to contact today draw show that you have won a prize guarante call 09058094507 from land line claim valid 12hr onli
4630,1,135,26,you can donat to unicef asian tsunami disast support fund by text donat to 864233 will be ad to your next bill
4631,0,133,31,futur is not what we plan for tomorrow it is the result of what we do today do the best in present enjoy the futur
4632,0,125,33,i will cme i want to go to ho 2morow after that i wil cme thi what i got from her dear what to do she didnt say ani time
4633,0,132,28,we are suppos to meet to discuss abt our trip thought xuhui told you in the afternoon thought we can go for lesson after that
4634,0,44,11,hey come onlin use msn we are all there
4635,0,42,13,i fine hope you are good do take care
4636,0,142,31,oop i wa in the shower when u call hey a park garag collaps at univers hospit see i not crazi stuff like that doe happen
4637,0,62,17,aiyo u so poor thing then u dun wan 2 eat u bath alreadi
4638,0,54,13,yar i tot u knew di would happen long ago alreadi
4639,0,54,13,you are gorgeou keep those pix cum thank you
4640,0,89,26,jade it paul y u txt me do u rememb me from barm i want 2 talk 2 u txt me
4641,0,111,26,spend new year with my brother and hi famili let plan to meet next week are you readi to be spoil
4642,0,22,6,so what u do today
4643,0,22,6,i said it okay sorri
4644,0,57,18,slept i thinkthi time lt gt pm is not danger
4645,0,24,5,network job is there
4646,1,138,27,goldvik is invit you to be hi friend repli or see him stop send stop frnd to 62468
4647,0,38,9,dont let studi stress you out l8r
4648,0,32,10,that y u haf 2 keep me busi
4649,0,70,20,no rush i not work i in school so if we rush we go hungri
4650,0,25,14,which channel
4651,0,96,23,so your tell me i coulda been your real valentin and i wa u never pick me for noth
4652,1,175,32,phoni award today voda number end xxxx are select to receiv a award if you have a match pleas call 08712300220 quot claim code 3100 standard rate app
4653,0,95,27,we made it eta at taunton is as plan hope that s still okday good to see you
4654,0,27,7,i hungri buy smth home
4655,0,150,36,hey kate hope ur ok will give u a buz wedlunch go outsomewher 4 adrink in town cud go 2watershd 4 a bit ppl fromwrk will bthere love petexxx
4656,0,42,11,my drive can onli be read i need to write
4657,0,61,14,just look it up and addi goe back monday suck to be her
4658,0,51,11,happi new year hope you are have a good semest
4659,0,28,6,esplanad lor where els
4660,0,22,6,can you talk with me
4661,0,26,8,hmph go head big baller
4662,0,78,16,well it not like you actual call someon a punto that woulda been wors
4663,0,51,11,nope sinc ayo travel he ha forgotten hi guy
4664,0,42,9,you still around look to pick up later
4665,1,166,27,cd 4u congratul ur award of cd gift voucher or gift guarante freeentri 2 wkli draw xt music to 87066 tnc
4666,0,247,65,there someon here that ha a year lt gt toyota camri like mr olayiwola own mileag is lt gt clean but i need to know how much will it sell for if i can rais the dough for it how soon after land will it sell holla back
4667,0,81,20,guess which pub im in im as happi as a pig in clover or whatev the say is
4668,0,15,4,ill b down soon
4669,0,28,7,oh i will come tomorrow
4670,0,28,6,go fool dont cheat other ok
4671,0,78,12,my mobil sm ur mail regard to achan
4672,0,60,14,by the way is to meet again mountain dont
4673,1,154,27,you have won a guarante cash or a prize to claim yr prize call our custom servic repres on 08714712412 between cost 10p
4674,0,59,14,u attend ur drive lesson how mani time a wk n which day
4675,0,59,14,uncl g just check up on you do have a reward month
4676,0,146,36,hello boytoy geeee i miss you today i like to send you a tm and remind you i think of you and you are love love kiss
4677,0,73,18,i think the other two still need to get cash but we can def be readi by 9
4678,0,46,13,hey gal u all wan na meet 4 dinner at nìte
4679,1,154,25,dear 0776xxxxxxx u been invit to xchat thi is our final attempt to contact u txt chat to 86688 ldn 18yr
4680,0,152,40,babe what are you do where are you who are you talk to do you think of me are you be a good boy are you miss me do you love me
4681,0,31,8,great how is the offic today
4682,0,66,17,it cool we can last a littl while get more ani time soon
4683,0,19,6,sad puppi nois
4684,0,57,14,ye it possibl but dint tri pl dont tell to ani one k
4685,0,100,20,anyway holla at me whenev you around becaus i need an excus to go creep on peopl in sarasota
4686,0,22,5,where you what happen
4687,0,44,13,i wa gon na ask you lol but i think it at 7
4688,1,146,24,ur is current 500 pound to maxim ur now send go to 86688 onli cc 08718720201
4689,1,133,20,privat your 2003 account statement for show 800 point call 08715203685 identifi expir
4690,0,67,14,go chase after her and run her over while she cross the street
4691,1,126,26,i like to tell you my deepest darkest fantasi call me 09094646631 just to stop text call 08712460324 nat rate
4692,0,48,11,hey veri inconveni for your si a not huh
4693,0,43,12,ok i vl do u know i got adsens approv
4694,0,69,16,wa realli good to see you the other day dudett been miss you
4695,0,27,6,i want to go to perumbavoor
4696,0,72,18,how mani time i told in the stage all use to laugh you not listen aha
4697,0,28,9,you did hear it from me
4698,0,133,31,thank for be there for me just to talk to on saturday you are veri dear to me i cherish have you as a brother and role model
4699,0,98,22,pl clarifi back if an open return ticket that i have can be prepon for me to go back to kerala
4700,1,135,27,natali is invit you to be her friend repli or see her stop send stop frnd to 62468
4701,0,70,16,she ran off with a younger man we will make pretti babi togeth
4702,1,109,27,jamster to get your free wallpap text heart to 88888 now t c appli 16 onli need help call 08701213186
4703,0,41,10,o ic lol should play 9 door sometim yo
4704,0,111,31,dunno my dad said he come home 2 bring us out 4 lunch yup i go w u lor i call u when i reach school lor
4705,0,89,22,u go to doctor 4 liver and get a bit stylish get ur hair manag that it
4706,0,31,6,we dont have open
4707,0,89,21,yeah so basic ani time next week you can get away from your mom amp get up befor 3
4708,0,43,9,i will vote for wherev my heart guid me
4709,0,46,11,with my si lor we juz watch italian job
4710,0,111,29,tick tick tick where are you i could die of loneli you know pout stomp feet i need you
4711,0,27,7,lmao you know me so well
4712,0,175,40,am on a train back from northampton so i afraid not i stay skyve off today ho ho will be around wednesday though do you fanci the comedi club thi week by the way
4713,0,42,9,goodnight da thangam i realli miss u dear
4714,0,138,32,hey next sun 1030 there a basic yoga cours at bugi we can go for that pilat intro next sat tell me what time you r free
4715,0,50,11,geeeee your internet is realli bad today eh
4716,1,145,25,free video camera phone with half price line rental for 12 mth and 500 cross ntwk min 100 txt call mobileupd8 08001950382 or
4717,0,30,7,i think i am disturb her da
4718,0,49,14,sorri i call you later i am in meet sir
4719,0,91,24,havent stuck at orchard in my dad car go 4 dinner now u leh so r they free tonight
